Price,Close,High,Low,Open,Volume
Ticker,CMI,CMI,CMI,CMI,CMI
Date,,,,,
2020-01-02,154.42808532714844,155.77153517239122,152.7745944430479,155.03091370120956,1272900
2020-01-03,152.26649475097656,152.58512978489452,150.17381632712704,152.58512978489452,1017600
2020-01-06,149.95851135253906,151.190002576866,149.1231588286321,151.190002576866,1253900
2020-01-07,150.07046508789062,150.56995520198444,147.82276614480492,149.9154577114509,1437200
2020-01-08,150.14796447753906,151.06942776980875,149.05425326611203,149.9929439784317,896800
2020-01-09,149.43319702148438,150.9747162285368,147.581636776053,150.501060670837,1199800
2020-01-10,147.63333129882812,150.1135549071359,147.53861331166732,150.05327862979036,1153600
2020-01-13,148.546142578125,148.78727387423817,147.19407275143965,148.02081801002058,972200
2020-01-14,148.46865844726562,150.9661090505804,148.27058908343008,150.68191571603046,1133000
2020-01-15,148.64950561523438,148.77007128341168,146.99602796280013,147.26299386085904,997100
2020-01-16,150.93167114257812,151.0866916791248,148.95955814238155,149.44182089488336,1034000
2020-01-17,149.67431640625,152.6798508908438,148.96813669655225,151.4655871008434,2181500
2020-01-21,147.32330322265625,149.17485047920323,146.8324202024325,149.08011935989728,1277400
2020-01-22,146.4965362548828,148.16724131027235,145.85925307829618,147.90027541515443,941200
2020-01-23,147.83135986328125,148.02082204977953,144.17992234428868,146.19509671994803,976400
2020-01-24,145.6697998046875,147.9002844892512,144.48137048445318,147.779718815005,933800
2020-01-27,141.8977813720703,143.2842929257072,141.62219523289434,142.44894050975185,1184200
2020-01-28,143.0259246826172,143.78377337422253,142.08723409730482,143.13788318678695,920700
2020-01-29,142.69007873535156,144.15409403392286,142.6470167564319,144.0507557970525,1249600
2020-01-30,143.0431671142578,143.24123644647344,141.0021449720788,141.37246221822548,979800
2020-01-31,137.76409912109375,141.2002403229407,136.22256687924548,140.77825392039637,2721300
2020-02-03,140.27874755859375,141.63942457272063,138.0741109779676,138.91807054446687,2248600
2020-02-04,138.65113830566406,145.23060794559782,138.51334520079115,143.81826147233477,2826200
2020-02-05,143.32736206054688,143.46515514964975,139.5467512352405,140.11513787228566,1410900
2020-02-06,142.9140167236328,145.2392195926343,141.99255323014046,145.23061245106538,1127500
2020-02-07,138.47886657714844,142.02695266734503,138.1343839068035,141.6135866036013,1361100
2020-02-10,139.71034240722656,140.12372156660078,137.8846304456646,138.00519608198155,1057900
2020-02-11,141.4930419921875,142.2853325407781,140.4596201088377,140.4596201088377,864000
2020-02-12,144.7139129638672,145.04116835385958,142.02701270276356,142.56094464165574,1163900
2020-02-13,143.0431671142578,146.49652228157257,142.77618810393307,145.28224544798155,1266700
2020-02-14,143.6287841796875,143.73212242717094,141.99253393806228,143.10345952052617,976400
2020-02-18,143.00872802734375,143.90436997202323,141.56194000379247,142.89676949909074,1325000
2020-02-19,144.54165649414062,144.86891183515604,143.00874432939557,143.00874432939557,1560800
2020-02-20,145.05459594726562,147.30263984764787,143.26658659922418,144.16927941679853,1019400
2020-02-21,145.3497314453125,145.4104822365799,141.96465285564162,144.04778119792897,1139600
