Price,Close,High,Low,Open,Volume
Ticker,ATO,ATO,ATO,ATO,ATO
Date,,,,,
2020-01-02,95.13700866699219,96.56777317794572,94.30958120284672,96.56777317794572,906900
2020-01-03,95.76618957519531,95.94718869340026,94.86118740836241,94.86118740836241,724200
2020-01-06,95.63692474365234,96.25749705014003,95.5765916902888,95.63692474365234,822900
2020-01-07,96.27471160888672,96.55052073311086,95.18009599656824,96.53328553976294,875500
2020-01-08,95.44729614257812,96.28334450411963,95.37834878477757,96.28334450411963,905100
2020-01-09,95.757568359375,96.11095228593894,95.28352493023343,95.30938100762921,834600
2020-01-10,96.00753021240234,96.35229328620836,95.83515196340367,95.9989093272098,543400
2020-01-13,96.99871826171875,97.24005043237537,96.01614780929765,96.01614780929765,403400
2020-01-14,97.2314224243164,97.29175546256057,96.61085027334329,97.05904419384964,601400
2020-01-15,98.04161071777344,98.23123070931288,97.37794732319314,97.4124177072842,561900
2020-01-16,98.86905670166016,99.08453280986946,98.03300834967862,98.28296142429849,785000
2020-01-17,99.10176086425781,99.19656428900387,98.29156870527103,98.94661782478818,602100
2020-01-21,99.91194915771484,100.07571308598851,98.73114442465003,99.2396648270456,925500
2020-01-22,100.05847930908203,100.61010417851686,99.73957888746592,100.54977113314554,690900
2020-01-23,100.73938751220703,100.78248536407386,99.87748308134206,100.01539094666875,672300
2020-01-24,101.17033386230469,101.41167261263483,100.48942861229966,100.89452472345025,699400
2020-01-27,100.31705474853516,101.68748619344431,99.92057950510093,100.98933914287183,1026800
2020-01-28,100.24810791015625,101.56682071171134,100.02401748006052,100.4463488338048,599000
2020-01-29,100.24810791015625,100.53253796659618,99.67063348706377,100.24810791015625,607700
2020-01-30,101.17033386230469,101.29099994956547,99.90333994606648,100.18776339414771,577200
2020-01-31,100.86866760253906,101.47200460842123,99.82576410152117,100.81695544447804,3787700
2020-02-03,102.28217315673828,102.3425061896649,100.84279467419778,101.1875576805531,1245900
2020-02-04,101.03242492675781,102.73899178919322,101.03242492675781,102.13566139859648,974000
2020-02-05,101.9460678100586,102.53216315954928,99.11902197456575,100.42911398035154,1167600
2020-02-06,101.41165924072266,102.23908654818328,100.95484445540303,102.23908654818328,1362900
2020-02-07,101.35133361816406,101.82538366090355,100.97210015978106,101.54095363525985,817300
2020-02-10,101.97193145751953,102.00640843073029,101.43755481227846,101.63578918847749,656400
2020-02-11,102.87692260742188,103.15273178696685,102.11844900762556,102.23911511268838,502100
2020-02-12,101.65300750732422,102.75624409226387,101.42028963580206,102.46319317549685,957200
2020-02-13,102.99755859375,103.04927074485245,101.5495591806131,101.64436917483931,618900
2020-02-14,103.81637573242188,103.88532965822084,101.01518661096964,102.42009490193837,1290800
2020-02-18,103.91983795166016,104.35941114139408,103.65264962839557,103.99741278552392,939300
2020-02-19,103.08375549316406,103.84223550428432,103.08375549316406,103.83361461984664,693800
2020-02-20,102.76486206054688,103.238905523784,102.42871330279995,103.20442855950718,894500
2020-02-21,102.8038330078125,103.61795142818113,102.65660079364902,102.90776512775584,967000
2020-02-24,100.65596008300781,102.44008527532426,100.54336529590124,102.13695817095137,967100
2020-02-25,98.50807189941406,101.41810520276458,98.46477180487122,101.0023899352431,830200
2020-02-26,97.07904815673828,99.80720552863059,97.0444107200599,98.71594786601433,1023200
2020-02-27,92.8438949584961,97.9711002956392,92.8438949584961,96.80188547813647,1163000
2020-02-28,89.42288208007812,91.51014090128261,88.10644159024721,90.79129193407049,2349500
2020-03-02,93.44151306152344,93.80526562998517,89.47485903112812,89.82129288057189,1877500
2020-03-03,92.27229309082031,94.7233045058632,91.53612538238339,93.20766238533265,1146700
2020-03-04,97.78056335449219,97.99708364243052,93.48480163471638,93.48480163471638,1106300
2020-03-05,96.24758911132812,96.91447525063745,95.43347738029863,96.15231966285536,1204600
2020-03-06,96.35152435302734,96.71527683665306,92.23763904357224,93.19032695159535,1557800
2020-03-09,91.05110931396484,93.07774264970827,89.49216720183702,92.76595290574775,1519800
2020-03-10,91.3109359741211,92.93916615852284,87.61277236835274,92.54943228381397,1418500
2020-03-11,89.07644653320312,90.01181577760725,87.06713849393216,89.3795736195355,1295900
2020-03-12,82.00056457519531,88.97252056324469,78.38900772022185,83.25637961538253,1667100
2020-03-13,87.18839263916016,87.18839263916016,81.02189873673208,85.57748108185335,1463000
2020-03-16,81.13448333740234,84.85863496866945,78.9606177755383,80.43295971222116,1546200
2020-03-17,93.61469268798828,93.82255688677822,82.96190028776725,83.31699006393777,1887700
2020-03-18,91.66604614257812,95.21698493390127,82.50291055835672,88.8945884889211,1574400
2020-03-19,85.31768035888672,92.13373673157513,79.83538352423398,92.13373673157513,1472900
2020-03-20,74.65618896484375,85.75069246615256,74.10189758360777,85.61211631700633,1884000
2020-03-23,69.71954345703125,74.11057530858942,67.48505215542333,74.06726860126007,1491700
2020-03-24,76.72611999511719,77.34104337899154,70.33444397935469,72.0579434849112,1351700
2020-03-25,78.2071304321289,81.2297517933179,68.83613266013892,76.15451572933421,1183500
2020-03-26,83.37763214111328,84.07916238886928,78.11186359802657,78.11186359802657,810100
2020-03-27,84.36497497558594,86.97187469531812,78.99526743656136,80.3550146902928,879600
2020-03-30,89.05047607421875,89.53547947181829,84.75471376036015,85.32632396357737,1058000
2020-03-31,85.94122314453125,88.56544759691322,85.36094383509564,88.02847498186085,944000
2020-04-01,81.96592712402344,86.6341044276972,79.96528159607053,82.7973643123633,999500
2020-04-02,84.33032989501953,85.37828736742324,80.99591194648241,80.99591194648241,565400
2020-04-03,81.55021667480469,84.1484605204861,80.55422187909166,83.07451497341121,684200
2020-04-06,89.75199127197266,90.89521817758721,84.65077359540638,84.72006167639516,794900
2020-04-07,85.23970794677734,91.76996082134791,84.94524351796255,91.76996082134791,1085000
2020-04-08,88.90322875976562,89.57010831831612,84.67674864289903,86.00185831395449,822000
2020-04-09,91.11174011230469,93.89186659478466,89.56146057028967,90.03780126837898,1263800
2020-04-13,89.44019317626953,90.76530282285223,88.1670594970951,90.09841666894353,639700
2020-04-14,93.63204193115234,94.09972658641148,90.3928999939969,91.52746428632393,791100
2020-04-15,92.10774230957031,93.20766922953496,91.28496774107926,91.98649145963849,819500
2020-04-16,91.01646423339844,92.93050937601625,89.76931187950223,92.35889264940465,622000
2020-04-17,95.87516784667969,96.4294591799758,91.57075065698075,92.36754362263466,1061100
2020-04-20,88.79930114746094,94.75794381554445,88.44421130437335,94.30757790763468,764800
2020-04-21,87.29232025146484,89.44886047346367,86.85927967472834,87.10178134047281,575000
2020-04-22,88.617431640625,89.42288745293423,87.82063849080899,88.99850949822196,514300
2020-04-23,87.760009765625,89.44020280392446,86.97187270029045,89.36225866744533,875200
2020-04-24,90.42752838134766,90.69601140064341,87.61276488233982,88.89456117543658,881800
2020-04-27,91.41487884521484,91.89121956948851,89.84726728495725,90.99049427395987,730500
2020-04-28,92.80057525634766,93.4674546814941,90.95581860110777,92.46280421394353,917400
2020-04-29,90.81726837158203,94.62802668824436,90.28895835046175,94.62802668824436,735300
2020-04-30,88.31428527832031,90.92984712869308,87.7166872423921,90.47948789235122,1322200
2020-05-01,86.69473266601562,87.56947658736786,85.5861497122141,87.56947658736786,626700
2020-05-04,87.2576904296875,87.45689203482002,85.45623975110335,86.32232104569081,885300
2020-05-05,88.1410903930664,89.16306658441013,87.5694801749526,88.02850220359687,952800
2020-05-06,83.62015533447266,88.47020947717203,83.22175210658406,88.47020947717203,1122300
2020-05-07,83.47291564941406,87.72537812301135,83.23041393586107,84.9885579667964,1119000
2020-05-08,84.29569244384766,84.7633771272786,83.28237893358519,84.34765520611474,868200
2020-05-11,83.8193359375,84.59014766271228,81.96592273219463,83.67210372204936,1321700
2020-05-12,83.46426391601562,84.44293348430091,83.0658672791647,84.04453684745,951100
2020-05-13,83.52485656738281,83.68940746970644,82.19975364998415,83.04850935827106,865100
2020-05-14,82.18244171142578,82.94459076243659,80.12117090511873,82.55485687891769,991400
2020-05-15,82.37298583984375,82.92727729523968,79.05589316219208,81.52422333195133,3166400
2020-05-18,85.32632446289062,85.96722936509843,84.30434829219995,85.30034308182086,793200
2020-05-19,83.40362548828125,86.21838949915286,83.3516561210151,84.7114033942676,805900
2020-05-20,86.09712219238281,86.89391518957133,84.42558546584921,84.71138719662555,1128600
2020-05-21,84.68541717529297,86.64276250269191,84.60747304036084,85.75935599407754,642300
2020-05-22,85.66553497314453,85.70909120749015,84.75948154954871,84.85531457057651,602600
2020-05-26,85.02954864501953,87.46020973390657,84.8465965174812,86.74582238728746,611800
2020-05-27,86.40603637695312,86.7806544642368,84.55908100412834,86.62383743591431,772000
2020-05-28,88.58406066894531,89.36814593184181,87.77384033841257,87.90452232335562,810600
2020-05-29,89.54237365722656,90.5965300245506,87.6170130213609,87.98291721892572,3602100
2020-06-01,89.69049072265625,90.49200382578218,88.92383324005985,89.89958456526064,861300
2020-06-02,89.95184326171875,90.41358047357555,89.14162300327301,90.32646137361863,718900
2020-06-03,91.26736450195312,92.14727606095153,90.01282818061341,90.32646226094835,785500
2020-06-04,90.79691314697266,91.13668229199783,88.72344266047288,90.57039816803542,1876500
2020-06-05,91.0669937133789,92.06888009002289,90.58783528751404,91.3022226205819,1391600
2020-06-08,92.3738021850586,92.77455541455578,89.97799006647436,90.95374139487758,838200
2020-06-09,90.88402557373047,91.676824618413,89.66433831478244,91.676824618413,628700
2020-06-10,90.37872314453125,91.62454543428873,90.04766793661189,90.57910303798288,570100
2020-06-11,86.48445892333984,89.38557120611749,85.66553129710165,88.86284988906367,1073500
2020-06-12,87.49504852294922,88.61018896866845,86.22309103662815,88.61018896866845,946200
