Price,Close,High,Low,Open,Volume
Ticker,V,V,V,V,V
Date,,,,,
2020-01-02,183.18621826171875,183.20539211644257,180.88585295730041,181.15422842197034,8733000
2020-01-03,181.72933959960938,183.0328839288185,180.11907207511953,180.58873648338053,4899700
2020-01-06,181.3363494873047,181.35552334266387,179.39061999128975,180.19574641197875,10109500
2020-01-07,180.85711669921875,182.20858839122653,180.7708562828014,181.7197501141269,4392300
2020-01-08,183.95306396484375,184.50898890724505,180.96258529228373,181.6239445276468,5712000
2020-01-09,185.2278289794922,185.8700142641182,184.52813674779043,184.9882069497645,6748000
2020-01-10,185.72622680664062,186.49302014389966,185.09362120649945,185.46743094742533,6586400
2020-01-13,187.22145080566406,187.4802466441937,186.21503554504014,186.36839712530698,11290500
2020-01-14,187.9115753173828,188.77420866720104,187.03934772733064,188.57293437741436,6236500
2020-01-15,191.5059051513672,191.84136717584317,188.17037100949523,188.82213582872828,10831100
2020-01-16,192.608154296875,193.1353256044914,191.4867251290541,192.65608162036116,9983700
2020-01-17,196.20248413085938,196.25041145433406,191.6784197517241,193.38452716478992,12518900
2020-01-21,198.6849822998047,199.73932500946455,195.33986835122087,195.65617116411883,14861700
2020-01-22,199.26966857910156,201.40710755562515,198.68499025766627,198.8958588080441,8065000
2020-01-23,197.9469757080078,199.7489234745153,196.77761900162474,199.26967940223923,8520800
2020-01-24,196.49000549316406,199.35588937500015,195.7328065413016,198.80954429077144,7812900
2020-01-27,193.3174285888672,194.889348173658,190.83494841615234,191.69758168358254,7198900
2020-01-28,194.42929077148438,195.37818450255975,193.40370162231778,193.9883798696544,7215700
2020-01-29,196.35585021972656,197.37184514908515,194.10339759304216,195.8190992853761,7041700
2020-01-30,199.5667724609375,199.84472751728788,194.87976720633802,195.53153195936082,8571900
2020-01-31,190.71038818359375,195.5124085451282,190.0298551626165,193.125782414266,16699600
2020-02-03,192.47396850585938,193.86377314876876,191.553828237262,191.6400886451869,10885900
2020-02-04,195.10980224609375,196.41334642629977,193.8350115339877,195.05229530989374,10205900
2020-02-05,194.39096069335938,197.06515056525342,191.64968426259952,196.96929590931128,8672400
2020-02-06,194.61138916015625,196.1353961333762,194.07463824207164,194.62098339999994,7001200
2020-02-07,194.3239288330078,195.36867760016537,192.7424143169989,193.59546834368084,5691100
2020-02-10,197.43893432617188,197.57312205160218,193.48037448793036,193.5858087454374,6239500
2020-02-11,195.47401428222656,199.04916986420758,195.1864650024286,198.88622868490697,10231900
2020-02-12,198.82879638671875,199.50931482480502,196.49008281703254,196.49008281703254,7355800
2020-02-13,199.0783233642578,200.10539795616577,197.78249924740948,198.32962107988797,9495300
2020-02-14,201.8523712158203,202.32271585351955,199.6638545261838,199.932618705855,6548800
2020-02-18,202.72586059570312,203.01382639933826,200.95969181501306,201.57401202771175,7651500
2020-02-19,204.75120544433594,205.57669962495436,203.22500568548142,203.9929096331694,5927500
2020-02-20,202.96580505371094,205.115932860788,199.92299947478125,203.61852843926272,8531900
2020-02-21,200.4317626953125,201.78519175861263,199.09753525855163,201.47802432018298,9231500
2020-02-24,190.8137664794922,195.59396007828542,186.22555982095997,189.94988383450638,13316800
2020-02-25,180.8406982421875,191.8696827618581,180.1879893553952,190.81381291963436,18539000
2020-02-26,179.69847106933594,185.74568079932794,179.52568569749374,182.3765198371994,14214700
2020-02-27,172.78732299804688,178.86334157666607,172.77772950805428,174.81266252425328,17536600
2020-02-28,174.4670867919922,175.014223237371,166.03937521983121,166.81687257143443,22659000
2020-03-02,184.61300659179688,184.7185935684027,175.75335263314292,178.84415542482301,17434500
2020-03-03,178.2777862548828,186.2543544054732,177.0971427376649,185.44806198622913,15226400
2020-03-04,186.49435424804688,186.68634121948645,178.7001636144253,182.7220475333619,10789100
2020-03-05,179.45846557617188,184.21944345290845,178.19142192808224,183.5667346498675,10106900
2020-03-06,176.9627685546875,178.52737137452476,172.7585063081076,176.17566307709768,15183200
2020-03-09,164.2635955810547,172.364951907712,161.55673804921338,164.34038742378917,20486400
2020-03-10,175.2733917236328,175.28298521242354,164.98351817253908,172.26897467223864,16119400
2020-03-11,166.0105743408203,171.55865722010174,163.37091497399257,170.52198923845276,14598200
2020-03-12,153.656982421875,165.09870486168006,150.6909685066827,152.14037628242028,27467700
2020-03-13,168.77500915527344,169.24535369678324,155.70150192294793,161.95028979219745,19948900
2020-03-16,145.9107666015625,158.67712217825343,142.04246693351584,145.07567904761396,23692000
2020-03-17,151.55487060546875,157.13174964539922,143.2615398398006,149.5007358797249,22298000
2020-03-18,142.52239990234375,144.63412440304128,134.1906823452044,142.50321292576663,22787500
2020-03-19,146.14112854003906,150.9405087876594,135.79366589789333,141.02498743849026,19362800
2020-03-20,140.93862915039062,151.91000747113176,139.82516920413767,148.6080455303369,18692100
2020-03-23,130.29360961914062,137.59826858923697,128.55622127458517,135.65931443088994,30344100
2020-03-24,148.32969665527344,149.02080882444423,137.81905316508184,139.0284921378551,24488300
2020-03-25,155.28878784179688,161.43199035062975,147.41780505030783,152.9275003276252,20619600
2020-03-26,162.10389709472656,162.72781076515201,155.2983637157685,155.57673601540947,17062900
2020-03-27,155.07762145996094,160.39534466494402,151.80443957656874,154.61688491092315,14950700
2020-03-30,158.92669677734375,159.21464789711806,154.24249660838444,154.57844446363688,15714500
2020-03-31,154.65525817871094,161.44159036086594,154.09852819084912,159.75219877106474,20613100
2020-04-01,146.9666748046875,151.72766814829737,145.3444813605286,150.04788446412948,12595200
2020-04-02,151.07492065429688,151.99640828812056,145.21966973839935,146.40992154739055,14051100
2020-04-03,145.75723266601562,151.39170227190434,144.55738720332715,149.3183657972064,11994700
2020-04-06,162.6414337158203,163.87966763058301,151.90041616311345,153.59940122218015,16479100
2020-04-07,161.8255157470703,171.62585763058968,161.35518580987852,170.6275782378668,15379000
2020-04-08,167.92074584960938,168.93821228469443,161.1920042706154,164.1484247431834,11146500
2020-04-09,166.7209014892578,170.08046822891083,165.91460898691275,169.1973838720736,12231800
2020-04-13,162.20948791503906,165.4058774896484,159.4834283150894,165.3482726132677,14043700
2020-04-14,167.6135711669922,168.39106851683079,163.97564694782514,166.14496180695306,9980500
2020-04-15,159.3010711669922,162.56464460492901,158.3315867668705,161.93112275571968,12118700
2020-04-16,155.90310668945312,161.25921819420375,153.38823547355855,160.40492887415598,20308200
2020-04-17,162.73741149902344,164.12924376609215,158.33158306680411,162.84299847142418,15375800
2020-04-20,157.630859375,160.71205355286597,156.65178162053022,160.6160747277124,10505200
